frame,time_seconds,rank,frequency_hz,magnitude_db
4287,8.574000,2,4101.562,16.458
4287,8.574000,3,4078.125,14.194
4287,8.574000,4,2109.375,13.211
4287,8.574000,5,2085.938,11.443
4287,8.574000,6,1546.875,10.726
4287,8.574000,7,960.938,10.573
4287,8.574000,8,3046.875,9.883
4288,8.576000,1,4101.562,17.999
4288,8.576000,2,4125.000,15.768
4288,8.576000,3,4078.125,14.691
4288,8.576000,4,2109.375,13.729
4288,8.576000,5,2085.938,12.296
4288,8.576000,6,960.938,11.362
4288,8.576000,7,867.188,10.682
4288,8.576000,8,1546.875,10.036
4289,8.578000,1,4101.562,19.204
4289,8.578000,2,4125.000,15.147
4289,8.578000,3,4078.125,14.997
4289,8.578000,4,2109.375,14.002
4289,8.578000,5,2085.938,12.783
4289,8.578000,6,960.938,11.817
4289,8.578000,7,867.188,11.653
4289,8.578000,8,2132.812,10.580
4290,8.580000,1,4101.562,20.160
4290,8.580000,2,4078.125,15.176
4290,8.580000,3,4125.000,14.840
4290,8.580000,4,2109.375,14.052
4290,8.580000,5,2085.938,12.897
4290,8.580000,6,867.188,12.417
4290,8.580000,7,960.938,11.946
4290,8.580000,8,2132.812,10.780
4291,8.582000,1,4101.562,20.930
4291,8.582000,2,4078.125,15.385
4291,8.582000,3,4125.000,14.936
4291,8.582000,4,2109.375,13.863
4291,8.582000,5,867.188,12.918
4291,8.582000,6,2085.938,12.671
4291,8.582000,7,960.938,11.704
4291,8.582000,8,937.500,10.923
4292,8.584000,1,4101.562,21.577
4292,8.584000,2,4078.125,15.802
4292,8.584000,3,4125.000,15.333
4292,8.584000,4,2109.375,13.394
4292,8.584000,5,867.188,13.185
4292,8.584000,6,2085.938,12.152
4292,8.584000,7,937.500,11.683
4292,8.584000,8,960.938,10.988
4293,8.586000,1,4101.562,22.161
4293,8.586000,2,4078.125,16.495
4293,8.586000,3,4125.000,15.820
4293,8.586000,4,867.188,13.264
4293,8.586000,5,2109.375,12.580
4293,8.586000,6,937.500,12.170
4293,8.586000,7,2085.938,11.438
4293,8.586000,8,1851.562,10.600
4294,8.588000,1,4101.562,22.711
4294,8.588000,2,4078.125,17.402
4294,8.588000,3,4125.000,16.276
4294,8.588000,4,867.188,13.198
4294,8.588000,5,937.500,12.433
4294,8.588000,6,2109.375,11.354
4294,8.588000,7,2085.938,10.630
4294,8.588000,8,1031.250,10.548
4295,8.590000,1,4101.562,23.230
4295,8.590000,2,4078.125,18.374
4295,8.590000,3,4125.000,16.700
4295,8.590000,4,867.188,13.013
4295,8.590000,5,937.500,12.485
4295,8.590000,6,1007.812,11.222
4295,8.590000,7,1031.250,10.913
4295,8.590000,8,890.625,10.215
4296,8.592000,1,4101.562,23.693
4296,8.592000,2,4078.125,19.292
4296,8.592000,3,4125.000,17.152
4296,8.592000,4,867.188,12.708
4296,8.592000,5,1007.812,12.600
4296,8.592000,6,937.500,12.360
4296,8.592000,7,1031.250,11.090
4296,8.592000,8,890.625,10.363
4297,8.594000,1,4101.562,24.067
4297,8.594000,2,4078.125,20.083
4297,8.594000,3,4125.000,17.679
4297,8.594000,4,1007.812,13.550
4297,8.594000,5,867.188,12.278
4297,8.594000,6,937.500,12.092
4297,8.594000,7,1031.250,11.142
4297,8.594000,8,984.375,10.450
4298,8.596000,1,4101.562,24.323
4298,8.596000,2,4078.125,20.702
4298,8.596000,3,4125.000,18.251
4298,8.596000,4,1007.812,14.086
4298,8.596000,5,867.188,11.763
4298,8.596000,6,937.500,11.692
4298,8.596000,7,1031.250,11.111
4298,8.596000,8,984.375,10.915
4299,8.598000,1,4101.562,24.446
4299,8.598000,2,4078.125,21.123
4299,8.598000,3,4125.000,18.769
4299,8.598000,4,1007.812,14.221
4299,8.598000,5,984.375,11.319
4299,8.598000,6,867.188,11.247
4299,8.598000,7,937.500,11.136
4299,8.598000,8,1031.250,11.031
4300,8.600000,1,4101.562,24.423
4300,8.600000,2,4078.125,21.339
4300,8.600000,3,4125.000,19.128
4300,8.600000,4,1007.812,13.929
4300,8.600000,5,984.375,11.636
4300,8.600000,6,1828.125,10.982
4300,8.600000,7,1031.250,10.969
4300,8.600000,8,867.188,10.739
4301,8.602000,1,4101.562,24.244
4301,8.602000,2,4078.125,21.351
4301,8.602000,3,4125.000,19.251
4301,8.602000,4,1007.812,13.235
4301,8.602000,5,984.375,11.751
4301,8.602000,6,1875.000,11.280
4301,8.602000,7,1828.125,11.242
4301,8.602000,8,1031.250,10.888
4302,8.604000,1,4101.562,23.910
4302,8.604000,2,4078.125,21.148
4302,8.604000,3,4125.000,19.077
4302,8.604000,4,1875.000,12.472
4302,8.604000,5,1007.812,12.183
4302,8.604000,6,1851.562,11.798
4302,8.604000,7,984.375,11.521
4302,8.604000,8,1828.125,11.336
4303,8.606000,1,4101.562,23.427
4303,8.606000,2,4078.125,20.705
4303,8.606000,3,4125.000,18.554
4303,8.606000,4,1875.000,13.431
4303,8.606000,5,1851.562,13.341
4303,8.606000,6,4148.438,11.446
4303,8.606000,7,2015.625,11.425
4303,8.606000,8,1828.125,11.333
4304,8.608000,1,4101.562,22.830
4304,8.608000,2,4078.125,19.960
4304,8.608000,3,4125.000,17.598
4304,8.608000,4,1851.562,14.392
4304,8.608000,5,1875.000,14.076
4304,8.608000,6,2015.625,11.645
4304,8.608000,7,4148.438,11.504
4304,8.608000,8,1828.125,11.363
4305,8.610000,1,4101.562,22.157
4305,8.610000,2,4078.125,18.828
4305,8.610000,3,4125.000,16.144
4305,8.610000,4,1851.562,15.006
4305,8.610000,5,1875.000,14.424
4305,8.610000,6,4054.688,12.164
4305,8.610000,7,2015.625,11.637
4305,8.610000,8,1828.125,11.437
4306,8.612000,1,4101.562,21.463
4306,8.612000,2,4078.125,17.167
4306,8.612000,3,1851.562,15.174
4306,8.612000,4,1875.000,14.549
4306,8.612000,5,4125.000,14.194
4306,8.612000,6,4054.688,12.860
4306,8.612000,7,1828.125,11.536
4306,8.612000,8,2015.625,11.429
4307,8.614000,1,4101.562,20.814
4307,8.614000,2,1851.562,14.868
4307,8.614000,3,4078.125,14.724
4307,8.614000,4,1875.000,14.515
4307,8.614000,5,4054.688,13.152
4307,8.614000,6,4125.000,12.156
4307,8.614000,7,1828.125,11.630
4307,8.614000,8,2015.625,11.103
4308,8.616000,1,4101.562,20.294
4308,8.616000,2,1875.000,14.383
4308,8.616000,3,1851.562,14.036
4308,8.616000,4,4054.688,13.026
4308,8.616000,5,1828.125,11.687
4308,8.616000,6,4125.000,11.517
4308,8.616000,7,4078.125,10.903
4308,8.616000,8,2015.625,10.686
4309,8.618000,1,4101.562,19.995
4309,8.618000,2,1875.000,14.186
4309,8.618000,3,4125.000,13.053
4309,8.618000,4,1851.562,12.620
4309,8.618000,5,4054.688,12.476
4309,8.618000,6,1828.125,11.652
4309,8.618000,7,2015.625,10.136
4309,8.618000,8,4148.438,9.226
4310,8.620000,1,4101.562,19.971
4310,8.620000,2,4125.000,15.244
4310,8.620000,3,1875.000,13.927
4310,8.620000,4,4054.688,11.522
4310,8.620000,5,1828.125,11.435
4310,8.620000,6,1851.562,10.575
4310,8.620000,7,3093.750,9.759
4310,8.620000,8,2015.625,9.494
4311,8.622000,1,4101.562,20.215
4311,8.622000,2,4125.000,17.114
4311,8.622000,3,1875.000,13.607
4311,8.622000,4,1828.125,11.033
4311,8.622000,5,3093.750,10.461
4311,8.622000,6,4054.688,10.253
4311,8.622000,7,3000.000,9.209
4311,8.622000,8,4148.438,9.168
4312,8.624000,1,4101.562,20.663
4312,8.624000,2,4125.000,18.496
4312,8.624000,3,1875.000,13.253
4312,8.624000,4,4078.125,12.303
4312,8.624000,5,3093.750,10.911
4312,8.624000,6,1828.125,10.492
4312,8.624000,7,4148.438,9.751
4312,8.624000,8,1804.688,8.895
4313,8.626000,1,4101.562,21.220
4313,8.626000,2,4125.000,19.440
4313,8.626000,3,4078.125,14.753
4313,8.626000,4,1875.000,12.878
4313,8.626000,5,3093.750,11.078
4313,8.626000,6,4148.438,10.489
4313,8.626000,7,3070.312,10.278
4313,8.626000,8,1828.125,9.940
4314,8.628000,1,4101.562,21.779
4314,8.628000,2,4125.000,20.027
4314,8.628000,3,4078.125,16.203
4314,8.628000,4,1875.000,12.440
4314,8.628000,5,3070.312,12.208
4314,8.628000,6,4148.438,11.112
4314,8.628000,7,3093.750,11.004
4314,8.628000,8,3046.875,9.749
4315,8.630000,1,4101.562,22.260
4315,8.630000,2,4125.000,20.326
4315,8.630000,3,4078.125,16.994
4315,8.630000,4,3070.312,13.651
4315,8.630000,5,1875.000,11.950
4315,8.630000,6,4148.438,11.405
4315,8.630000,7,3093.750,10.787
4315,8.630000,8,3046.875,10.263
4316,8.632000,1,4101.562,22.619
4316,8.632000,2,4125.000,20.390
4316,8.632000,3,4078.125,17.268
4316,8.632000,4,3070.312,14.687
4316,8.632000,5,1875.000,11.421
4316,8.632000,6,4148.438,11.204
4316,8.632000,7,3046.875,10.825
4316,8.632000,8,3093.750,10.568
4317,8.634000,1,4101.562,22.842
4317,8.634000,2,4125.000,20.268
4317,8.634000,3,4078.125,17.075
4317,8.634000,4,3070.312,15.342
4317,8.634000,5,3046.875,11.454
4317,8.634000,6,1875.000,10.814
4317,8.634000,7,3093.750,10.542
4317,8.634000,8,4148.438,10.386
4318,8.636000,1,4101.562,22.945
4318,8.636000,2,4125.000,20.010
4318,8.636000,3,4078.125,16.395
4318,8.636000,4,3070.312,15.640
4318,8.636000,5,3046.875,12.063
4318,8.636000,6,3093.750,10.831
4318,8.636000,7,914.062,10.387
4318,8.636000,8,1875.000,10.100
4319,8.638000,1,4101.562,22.950
4319,8.638000,2,4125.000,19.700
4319,8.638000,3,3070.312,15.621
4319,8.638000,4,4078.125,15.187
4319,8.638000,5,3046.875,12.514
4319,8.638000,6,3093.750,11.344
4319,8.638000,7,914.062,10.492
4319,8.638000,8,1875.000,9.248
4320,8.640000,1,4101.562,22.870
4320,8.640000,2,4125.000,19.488
4320,8.640000,3,3070.312,15.296
4320,8.640000,4,4078.125,13.460
4320,8.640000,5,3046.875,12.733
4320,8.640000,6,3093.750,11.894
4320,8.640000,7,914.062,10.332
4320,8.640000,8,4054.688,9.189
4321,8.642000,1,4101.562,22.717
4321,8.642000,2,4125.000,19.531
4321,8.642000,3,3070.312,14.669
4321,8.642000,4,3046.875,12.668
4321,8.642000,5,3093.750,12.295
4321,8.642000,6,4078.125,11.368
4321,8.642000,7,914.062,9.912
4321,8.642000,8,4054.688,9.310
4322,8.644000,1,4101.562,22.512
4322,8.644000,2,4125.000,19.877
4322,8.644000,3,3070.312,13.728
4322,8.644000,4,3093.750,12.419
4322,8.644000,5,3046.875,12.293
4322,8.644000,6,4078.125,9.510
4322,8.644000,7,914.062,9.214
4322,8.644000,8,4054.688,8.861
4323,8.646000,1,4101.562,22.266
4323,8.646000,2,4125.000,20.451
4323,8.646000,3,3070.312,12.444
4323,8.646000,4,3093.750,12.204
4323,8.646000,5,3046.875,11.598
4323,8.646000,6,4148.438,9.301
4323,8.646000,7,3117.188,9.239
4323,8.646000,8,4078.125,8.942
4324,8.648000,1,4101.562,21.987
4324,8.648000,2,4125.000,21.101
4324,8.648000,3,3093.750,11.609
4324,8.648000,4,4148.438,11.585
4324,8.648000,5,3070.312,10.775
4324,8.648000,6,3046.875,10.602
4324,8.648000,7,3117.188,10.088
4324,8.648000,8,4078.125,9.619
4325,8.650000,1,4125.000,21.687
4325,8.650000,2,4101.562,21.683
4325,8.650000,3,4148.438,13.290
4325,8.650000,4,3093.750,10.645
4325,8.650000,5,3117.188,10.583
4325,8.650000,6,4078.125,10.418
4325,8.650000,7,3046.875,9.323
4325,8.650000,8,843.750,9.254
4326,8.652000,1,4125.000,22.126
4326,8.652000,2,4101.562,21.364
4326,8.652000,3,4148.438,14.504
4326,8.652000,4,3117.188,10.669
4326,8.652000,5,4078.125,10.666
4326,8.652000,6,843.750,9.766
4326,8.652000,7,3093.750,9.436
4326,8.652000,8,937.500,8.947
4327,8.654000,1,4125.000,22.380
4327,8.654000,2,4101.562,21.033
4327,8.654000,3,4148.438,15.295
4327,8.654000,4,3117.188,10.317
4327,8.654000,5,4078.125,10.138
4327,8.654000,6,843.750,10.111
4327,8.654000,7,937.500,9.158
4327,8.654000,8,960.938,9.052
4328,8.656000,1,4125.000,22.450
4328,8.656000,2,4101.562,20.679
4328,8.656000,3,4148.438,15.682
4328,8.656000,4,843.750,10.256
4328,8.656000,5,3117.188,9.573
4328,8.656000,6,960.938,9.286
4328,8.656000,7,937.500,9.038
4328,8.656000,8,4476.562,8.745
4329,8.658000,1,4125.000,22.353
4329,8.658000,2,4101.562,20.282
4329,8.658000,3,4148.438,15.650
4329,8.658000,4,843.750,10.191
4329,8.658000,5,960.938,9.286
4329,8.658000,6,937.500,8.623
4329,8.658000,7,4476.562,8.574
4329,8.658000,8,3117.188,8.527
4330,8.660000,1,4125.000,22.106
4330,8.660000,2,4101.562,19.839
4330,8.660000,3,4148.438,15.202
4330,8.660000,4,843.750,9.940
4330,8.660000,5,960.938,9.026
4330,8.660000,6,820.312,8.285
4330,8.660000,7,4476.562,8.245
4330,8.660000,8,937.500,7.983
4331,8.662000,1,4125.000,21.741
4331,8.662000,2,4101.562,19.339
4331,8.662000,3,4148.438,14.284
4331,8.662000,4,843.750,9.512
4331,8.662000,5,820.312,8.558
4331,8.662000,6,960.938,8.515
4331,8.662000,7,3046.875,8.127
4331,8.662000,8,3070.312,7.955
4332,8.664000,1,4125.000,21.301
4332,8.664000,2,4101.562,18.771
4332,8.664000,3,4148.438,12.810
4332,8.664000,4,3070.312,9.580
4332,8.664000,5,3046.875,9.388
4332,8.664000,6,843.750,8.928
4332,8.664000,7,3023.438,8.603
4332,8.664000,8,820.312,8.375
4333,8.666000,1,4125.000,20.812
4333,8.666000,2,4101.562,18.138
4333,8.666000,3,4148.438,10.786
4333,8.666000,4,3070.312,10.562
4333,8.666000,5,3046.875,10.328
4333,8.666000,6,3023.438,9.735
4333,8.666000,7,843.750,8.244
4333,8.666000,8,4171.875,8.133
4334,8.668000,1,4125.000,20.314
4334,8.668000,2,4101.562,17.407
4334,8.668000,3,3070.312,11.025
4334,8.668000,4,3046.875,10.955
4334,8.668000,5,3023.438,10.429
4334,8.668000,6,4148.438,8.584
4334,8.668000,7,3000.000,8.540
4334,8.668000,8,4171.875,8.241
4335,8.670000,1,4125.000,19.837
4335,8.670000,2,4101.562,16.527
4335,8.670000,3,3046.875,11.296
4335,8.670000,4,3070.312,11.021
4335,8.670000,5,3023.438,10.653
4335,8.670000,6,3117.188,9.314
4335,8.670000,7,3000.000,9.088
4335,8.670000,8,4171.875,8.004
4336,8.672000,1,4125.000,19.404
4336,8.672000,2,4101.562,15.404
4336,8.672000,3,3046.875,11.367
4336,8.672000,4,3070.312,10.544
4336,8.672000,5,3023.438,10.398
4336,8.672000,6,3117.188,10.390
4336,8.672000,7,4148.438,9.493
4336,8.672000,8,3000.000,9.378
4337,8.674000,1,4125.000,19.022
4337,8.674000,2,4101.562,13.936
4337,8.674000,3,4148.438,11.740
4337,8.674000,4,3117.188,11.295
4337,8.674000,5,3046.875,11.202
4337,8.674000,6,3093.750,10.049
4337,8.674000,7,3023.438,9.604
4337,8.674000,8,3070.312,9.521
4338,8.676000,1,4125.000,18.676
4338,8.676000,2,4148.438,13.541
4338,8.676000,3,4101.562,12.064
4338,8.676000,4,3117.188,11.949
4338,8.676000,5,3046.875,10.847
4338,8.676000,6,3093.750,10.732
4338,8.676000,7,3000.000,9.287
4338,8.676000,8,4453.125,9.156
4339,8.678000,1,4125.000,18.356
4339,8.678000,2,4148.438,14.760
4339,8.678000,3,3117.188,12.286
4339,8.678000,4,3093.750,11.169
4339,8.678000,5,3046.875,10.388
4339,8.678000,6,4429.688,10.176
4339,8.678000,7,4101.562,9.828
4339,8.678000,8,4453.125,9.474
4340,8.680000,1,4125.000,18.065
4340,8.680000,2,4148.438,15.455
4340,8.680000,3,3117.188,12.257
4340,8.680000,4,3093.750,11.464
4340,8.680000,5,4429.688,11.193
4340,8.680000,6,4406.250,10.056
4340,8.680000,7,3046.875,9.901
4340,8.680000,8,4453.125,9.557
4341,8.682000,1,4125.000,17.808
4341,8.682000,2,4148.438,15.693
4341,8.682000,3,4429.688,11.829
4341,8.682000,4,3117.188,11.768
4341,8.682000,5,3093.750,11.729
4341,8.682000,6,4406.250,11.208
4341,8.682000,7,3046.875,9.458
4341,8.682000,8,4453.125,9.385
4342,8.684000,1,4125.000,17.589
4342,8.684000,2,4148.438,15.511
4342,8.684000,3,4429.688,12.129
4342,8.684000,4,3093.750,12.038
4342,8.684000,5,4406.250,12.024
4342,8.684000,6,3117.188,10.670
4342,8.684000,7,3046.875,9.092
4342,8.684000,8,4453.125,8.877
4343,8.686000,1,4125.000,17.404
4343,8.686000,2,4148.438,14.913
4343,8.686000,3,4406.250,12.547
4343,8.686000,4,3093.750,12.411
4343,8.686000,5,4429.688,12.113
4343,8.686000,6,3046.875,8.873
4343,8.686000,7,3117.188,8.711
4343,8.686000,8,4101.562,8.486
4344,8.688000,1,4125.000,17.226
4344,8.688000,2,4148.438,13.915
4344,8.688000,3,4406.250,12.823
4344,8.688000,4,3093.750,12.817
4344,8.688000,5,4429.688,11.806
4344,8.688000,6,3070.312,11.035
4344,8.688000,7,4101.562,9.897
4344,8.688000,8,3046.875,8.948
4345,8.690000,1,4125.000,17.036
4345,8.690000,2,3070.312,13.270
4345,8.690000,3,3093.750,13.264
4345,8.690000,4,4406.250,12.850
4345,8.690000,5,4148.438,12.499
4345,8.690000,6,4429.688,11.276
4345,8.690000,7,4101.562,11.019
4345,8.690000,8,3046.875,9.386
4346,8.692000,1,4125.000,16.831
4346,8.692000,2,3070.312,14.815
4346,8.692000,3,3093.750,13.784
4346,8.692000,4,4406.250,12.682
4346,8.692000,5,4101.562,11.846
4346,8.692000,6,4148.438,10.599
4346,8.692000,7,4429.688,10.541
4346,8.692000,8,3046.875,10.104
4347,8.694000,1,4125.000,16.610
4347,8.694000,2,3070.312,15.839
4347,8.694000,3,3093.750,14.360
4347,8.694000,4,4101.562,12.448
4347,8.694000,5,4406.250,12.377
4347,8.694000,6,3046.875,10.914
4347,8.694000,7,4429.688,9.646
4347,8.694000,8,4148.438,8.161
4348,8.696000,1,3070.312,16.451
4348,8.696000,2,4125.000,16.392
4348,8.696000,3,3093.750,14.915
4348,8.696000,4,4101.562,12.878
4348,8.696000,5,4406.250,11.986
4348,8.696000,6,3046.875,11.648
4348,8.696000,7,4429.688,8.740
4348,8.696000,8,3140.625,7.737
4349,8.698000,1,3070.312,16.700
4349,8.698000,2,4125.000,16.182
4349,8.698000,3,3093.750,15.361
4349,8.698000,4,4101.562,13.191
4349,8.698000,5,3046.875,12.240
4349,8.698000,6,4406.250,11.609
4349,8.698000,7,3117.188,9.241
4349,8.698000,8,4429.688,8.025
4350,8.700000,1,3070.312,16.579
4350,8.700000,2,4125.000,15.988
4350,8.700000,3,3093.750,15.654
4350,8.700000,4,4101.562,13.421
4350,8.700000,5,3046.875,12.683
4350,8.700000,6,4406.250,11.311
4350,8.700000,7,3117.188,11.050
4350,8.700000,8,4429.688,7.696
4351,8.702000,1,3070.312,16.074
4351,8.702000,2,4125.000,15.819
4351,8.702000,3,3093.750,15.752
4351,8.702000,4,4101.562,13.562
4351,8.702000,5,3046.875,12.951
4351,8.702000,6,3117.188,12.156
4351,8.702000,7,4406.250,11.148
4351,8.702000,8,4429.688,7.736
4352,8.704000,1,4125.000,15.644
4352,8.704000,2,3093.750,15.599
4352,8.704000,3,3070.312,15.175
4352,8.704000,4,4101.562,13.617
4352,8.704000,5,3046.875,12.991
4352,8.704000,6,3117.188,12.750
4352,8.704000,7,4406.250,11.142
4352,8.704000,8,4429.688,8.018
4353,8.706000,1,4125.000,15.425
4353,8.706000,2,3093.750,15.166
4353,8.706000,3,3070.312,13.837
4353,8.706000,4,4101.562,13.562
4353,8.706000,5,3117.188,12.909
4353,8.706000,6,3046.875,12.778
4353,8.706000,7,4406.250,11.293
4353,8.706000,8,4429.688,8.390
4354,8.708000,1,4125.000,15.114
4354,8.708000,2,3093.750,14.462
4354,8.708000,3,4101.562,13.371
4354,8.708000,4,3117.188,12.643
4354,8.708000,5,3046.875,12.292
4354,8.708000,6,3070.312,11.955
4354,8.708000,7,4406.250,11.547
4354,8.708000,8,4429.688,8.778
4355,8.710000,1,4125.000,14.660
4355,8.710000,2,3093.750,13.531
4355,8.710000,3,4101.562,13.016
4355,8.710000,4,3117.188,11.923
4355,8.710000,5,4406.250,11.814
4355,8.710000,6,3046.875,11.488
4355,8.710000,7,3070.312,9.340
4355,8.710000,8,4429.688,9.133
4356,8.712000,1,4125.000,14.029
4356,8.712000,2,3093.750,12.476
4356,8.712000,3,4101.562,12.458
4356,8.712000,4,4406.250,12.064
4356,8.712000,5,3117.188,10.714
4356,8.712000,6,3046.875,10.326
4356,8.712000,7,4429.688,9.365
4356,8.712000,8,4148.438,8.628
4357,8.714000,1,4125.000,13.207
4357,8.714000,2,4406.250,12.258
4357,8.714000,3,4101.562,11.654
4357,8.714000,4,3093.750,11.430
4357,8.714000,5,4429.688,9.425
4357,8.714000,6,3117.188,9.031
4357,8.714000,7,4312.500,8.879
4357,8.714000,8,3046.875,8.808
4358,8.716000,1,4406.250,12.382
4358,8.716000,2,4125.000,12.182
4358,8.716000,3,4101.562,10.563
4358,8.716000,4,3093.750,10.456
4358,8.716000,5,4429.688,9.264
4358,8.716000,6,4312.500,9.052
4358,8.716000,7,960.938,8.358
4358,8.716000,8,4148.438,7.477
4359,8.718000,1,4406.250,12.379
4359,8.718000,2,4125.000,10.997
4359,8.718000,3,3093.750,9.549
4359,8.718000,4,4101.562,9.119
4359,8.718000,5,4312.500,9.045
4359,8.718000,6,960.938,8.932
4359,8.718000,7,4429.688,8.905
4359,8.718000,8,4335.938,7.676
4360,8.720000,1,4406.250,12.192
4360,8.720000,2,4125.000,9.745
4360,8.720000,3,960.938,9.384
4360,8.720000,4,4312.500,8.770
4360,8.720000,5,3093.750,8.698
4360,8.720000,6,4429.688,8.420
4360,8.720000,7,4335.938,7.812
4360,8.720000,8,3070.312,7.443
4361,8.722000,1,4406.250,11.828
4361,8.722000,2,3070.312,9.736
4361,8.722000,3,960.938,9.695
4361,8.722000,4,4125.000,8.494
4361,8.722000,5,4312.500,8.181
4361,8.722000,6,3093.750,7.936
4361,8.722000,7,4429.688,7.835
4361,8.722000,8,4335.938,7.770
4362,8.724000,1,4406.250,11.289
4362,8.724000,2,3070.312,11.140
4362,8.724000,3,960.938,9.873
4362,8.724000,4,984.375,7.876
4362,8.724000,5,3046.875,7.665
4362,8.724000,6,1007.812,7.607
4362,8.724000,7,4335.938,7.507
4362,8.724000,8,3093.750,7.378
4363,8.726000,1,3070.312,11.990
4363,8.726000,2,4406.250,10.592
4363,8.726000,3,960.938,9.974
4363,8.726000,4,984.375,9.901
4363,8.726000,5,3046.875,9.025
4363,8.726000,6,3000.000,8.868
4363,8.726000,7,1007.812,8.599
4363,8.726000,8,2976.562,7.767
4364,8.728000,1,3070.312,12.454
4364,8.728000,2,984.375,11.348
4364,8.728000,3,3046.875,10.066
4364,8.728000,4,960.938,10.063
4364,8.728000,5,3000.000,9.958
4364,8.728000,6,4406.250,9.729
4364,8.728000,7,1007.812,9.332
4364,8.728000,8,2976.562,8.927
4365,8.730000,1,3070.312,12.620
4365,8.730000,2,984.375,12.294
4365,8.730000,3,3046.875,10.754
4365,8.730000,4,3000.000,10.711
4365,8.730000,5,960.938,10.162
4365,8.730000,6,1007.812,9.865
4365,8.730000,7,2976.562,9.795
4365,8.730000,8,3023.438,9.138
4366,8.732000,1,984.375,12.855
4366,8.732000,2,3070.312,12.541
4366,8.732000,3,3000.000,11.221
4366,8.732000,4,3046.875,11.096
4366,8.732000,5,2976.562,10.300
4366,8.732000,6,1007.812,10.186
4366,8.732000,7,960.938,10.149
4366,8.732000,8,3023.438,9.171
4367,8.734000,1,984.375,13.129
4367,8.734000,2,3070.312,12.251
4367,8.734000,3,3000.000,11.476
4367,8.734000,4,3046.875,11.100
4367,8.734000,5,2976.562,10.482
4367,8.734000,6,1007.812,10.268
4367,8.734000,7,960.938,9.873
4367,8.734000,8,3023.438,8.667
4368,8.736000,1,984.375,13.180
4368,8.736000,2,3070.312,11.744
4368,8.736000,3,3000.000,11.494
4368,8.736000,4,3046.875,10.816
4368,8.736000,5,2976.562,10.346
4368,8.736000,6,1007.812,10.144
4368,8.736000,7,960.938,9.197
4368,8.736000,8,3093.750,7.708
4369,8.738000,1,984.375,13.051
4369,8.738000,2,3000.000,11.239
4369,8.738000,3,3070.312,11.012
4369,8.738000,4,3046.875,10.308
4369,8.738000,5,2976.562,9.940
4369,8.738000,6,1007.812,9.910
4369,8.738000,7,960.938,7.990
4369,8.738000,8,4125.000,7.965
4370,8.740000,1,984.375,12.811
4370,8.740000,2,3000.000,10.630
4370,8.740000,3,3070.312,10.074
4370,8.740000,4,1007.812,9.687
4370,8.740000,5,3046.875,9.679
4370,8.740000,6,2976.562,9.339
4370,8.740000,7,4125.000,8.086
4370,8.740000,8,890.625,6.877
4371,8.742000,1,984.375,12.525
4371,8.742000,2,1007.812,9.610
4371,8.742000,3,3000.000,9.569
4371,8.742000,4,3046.875,9.111
4371,8.742000,5,3070.312,9.008
4371,8.742000,6,2976.562,8.619
4371,8.742000,7,4125.000,7.900
4371,8.742000,8,4101.562,7.809
4372,8.744000,1,984.375,12.257
4372,8.744000,2,1007.812,9.733
4372,8.744000,3,3046.875,8.798
4372,8.744000,4,4101.562,8.544
4372,8.744000,5,3070.312,8.048
4372,8.744000,6,3000.000,8.005
4372,8.744000,7,937.500,7.818
4372,8.744000,8,2976.562,7.763
4373,8.746000,1,984.375,12.069
4373,8.746000,2,1007.812,9.955
4373,8.746000,3,4101.562,8.984
4373,8.746000,4,3046.875,8.841
4373,8.746000,5,914.062,7.744
4373,8.746000,6,937.500,7.726
4373,8.746000,7,3070.312,7.667
4373,8.746000,8,4125.000,6.717
4374,8.748000,1,984.375,11.987
4374,8.748000,2,1007.812,10.122
4374,8.748000,3,3046.875,9.225
4374,8.748000,4,4101.562,9.159
4374,8.748000,5,3070.312,8.129
4374,8.748000,6,914.062,7.360
4374,8.748000,7,937.500,7.227
4374,8.748000,8,4289.062,6.436
4375,8.750000,1,984.375,12.022
4375,8.750000,2,1007.812,10.080
4375,8.750000,3,3046.875,9.824
4375,8.750000,4,3070.312,9.118
4375,8.750000,5,4101.562,9.032
4375,8.750000,6,4289.062,6.799
4375,8.750000,7,914.062,6.555
4375,8.750000,8,937.500,6.267
4376,8.752000,1,984.375,12.138
4376,8.752000,2,3046.875,10.410
4376,8.752000,3,3070.312,10.267
4376,8.752000,4,1007.812,9.732
4376,8.752000,5,4101.562,8.590
4376,8.752000,6,4289.062,7.009
4376,8.752000,7,960.938,6.520
4376,8.752000,8,3140.625,6.012
4377,8.754000,1,984.375,12.244
4377,8.754000,2,3070.312,11.315
4377,8.754000,3,3046.875,10.844
4377,8.754000,4,1007.812,9.066
4377,8.754000,5,960.938,8.079
4377,8.754000,6,4101.562,7.856
4377,8.754000,7,4289.062,7.018
4377,8.754000,8,3093.750,6.317
4378,8.756000,1,984.375,12.281
4378,8.756000,2,3070.312,12.120
4378,8.756000,3,3046.875,11.109
4378,8.756000,4,960.938,8.955
4378,8.756000,5,1007.812,8.055
4378,8.756000,6,3093.750,7.247
4378,8.756000,7,4101.562,6.942
4378,8.756000,8,4289.062,6.691
4379,8.758000,1,3070.312,12.640
4379,8.758000,2,984.375,12.244
4379,8.758000,3,3046.875,11.245
4379,8.758000,4,960.938,9.312
4379,8.758000,5,3093.750,7.848
4379,8.758000,6,1007.812,6.609
